id,text,created_at,author_id,like_count,reply_count,repost_count,quote_count,engagement,topic,source,empathy_score,empathy_label,emotion_top_1,emotion_top_2,emotion_top_3
1989518893174722670,"@fallenjedi66 @GrandpaHarris65 America shares some Roman echoes—massive debt, internal divisions, elite detachment, and military overstretch—but lacks the existential threats like unchecked invasions or total slave-economy collapse. Rome decayed over centuries amid complacency; we're innovative and adaptable,",2025-11-15 02:20:42+00:00,1720665183188922368,2,1,0,0,3,war & foreign policy,x,0.9764609995763749,Highly Empathetic,joy,sadness,anger
1989526134195982361,this has got to be the craziest year in American politics and the shit storm isn’t even over yet https://t.co/jqrzU2hfT7,,1164406631058354176,3,0,0,0,3,other,x,0.14361772290430963,Cold / Hostile,anger,joy,sadness
1989518657207373986,"Fake and expired halal certificate create confusion and risk for consumer. Blockchain technology provides a secure, transparent way to verify every halal certification with confidence.

🔥
https://t.co/UE3h737zaZ

@maljefairi @HCBproject
@vlacp36 @mulord92 @sidrachain

#HalalTech https://t.co/WI0TARIczi",2025-11-15 02:19:46+00:00,1535633042060234752,1,0,1,0,2,technology & ai,x,0.8378322529606521,Highly Empathetic,joy,fear,sadness
1989519152311099663,"@TheHopeFoundat5 @mohammedIhysse their homes and taken hostage, some of whom are still underground?
The world didn’t abandon Gaza, it funded it. Hamas abandoned Gaza. Hamas starved Gaza. Hamas chose war over life.",2025-11-15 02:21:44+00:00,829851071778525184,0,2,0,0,2,war & foreign policy,x,0.003465439658612013,Cold / Hostile,sadness,anger,fear
1989518989899567503,@jewsandroses i hate how ur politics are both totally incoherent and 100% correct,2025-11-15 02:21:05+00:00,1818289263320121345,1,0,1,0,2,housing,x,0.7968749399296939,Highly Empathetic,joy,anger,sadness
1989518954637722056,@DaleStarkA10 @RealJoeWeil @Apple has invested $1 trillion in the Chinese economy since 2008 and @realDonaldTrump is inviting Tim Cook to dinner and agrees with importing 600k Chinese students/spies. I pray the Chinese steal all of @Apple technology and start making I-phones for $200 each. Traitors.,2025-11-15 02:20:56+00:00,1833718305535782912,1,0,1,0,2,technology & ai,x,0.01836970797739923,Cold / Hostile,anger,joy,sadness
1989519133285695544,"Just from a pure polling position, now is not the time for the President to go to war with members of Congress who are viewed favorably by the very OG MAGA and New MAGA voters at risk of fracturing off the Coalition.",2025-11-15 02:21:39+00:00,165039823,2,0,0,0,2,war & foreign policy,x,0.896357434336096,Highly Empathetic,joy,anger,fear
1989519014662652060,@bennyjohnson This is an international incident. By lying and misrepresenting our President the BBC impacted our foreign policy possibly extending the war in Ukraine and damaging our relationship with allies. They used USAID money. OUR TAXPAYER money! This is serious. Ruin them.,2025-11-15 02:21:11+00:00,1656060078032834560,2,0,0,0,2,war & foreign policy,x,0.0027453710208646953,Cold / Hostile,anger,sadness,fear
1989518757148917956,"@SecWar w/more of his comic-book chest-beating. #trump itchin' to fight somebody (small) to distract fr his pedophile/#Epstein &amp; flailing economy problems. He &amp; #heggypoo huffing &amp; puffing &amp; eager to send our ""warriors"" after weak #Venezuela, which isn't even a top drug producer https://t.co/TUpYmPXvtx",2025-11-15 02:20:09+00:00,95681693,1,1,0,0,2,war & foreign policy,x,0.9938241427298635,Highly Empathetic,joy,anger,love
1989518897758839261,"Watching sports as much as I do, I can tell you about all the pharmaceutical drugs. Yes of course I know everything there is to know about Skyrizi.",2025-11-15 02:20:43+00:00,54774316,2,0,0,0,2,sports,x,0.9834121727617458,Highly Empathetic,joy,anger,fear
1989518951521325333,"HALF: Duncanville 21, Temple  7

First-half stats, box score: https://t.co/WKMnVITGfw

#TXHSFB @Duncanville_Fb",2025-11-15 02:20:56+00:00,17294956,2,0,0,0,2,other,x,0.8950210390612483,Highly Empathetic,joy,anger,sadness
1989525966402576594,"I don’t think the left fully grasps why we’re MAGA! 🇺🇸 

The damn democrats have literally forced our hands when they bailed out the banks, crippled our economy, flooded our country with illegals, put men in women’s bathrooms and sports, then they came after the kids, they tried",,1782752374664089600,2,0,0,0,2,climate & environment,x,0.0020826784893870354,Cold / Hostile,sadness,anger,fear
1989526224268619890,"Film tax credit bill passes Assembly Committee on Jobs and the Economy with five members voting ""nay."" Bill now moves to Assembly floor for final vote.",,17637692,1,0,1,0,2,politics,x,0.05213039182126522,Cold / Hostile,anger,fear,joy
1989525807606501613,@Skulleeroz3334 Jey doesn’t seem thrilled that jimmy will be in war games,,1155050036163559424,1,1,0,0,2,war & foreign policy,x,0.9987888233445119,Highly Empathetic,joy,surprise,love
1989526300957061199,@elonmusk He is the leader of human technology.,,1799192773415079936,1,0,1,0,2,technology & ai,x,0.9011081857606769,Highly Empathetic,joy,anger,sadness
1989526273111330890,"Most people have no idea what's coming: 

2026 will be the biggest defense-tech boom since the Cold War.

here's why 👇 https://t.co/wb6OoAuEqn",,1847466115443937280,1,1,0,0,2,war & foreign policy,x,0.9889912438811734,Highly Empathetic,joy,sadness,anger
1989518961730543895,"While being asked questions on Air Force One, Trump said he will be out on the trail for 2026.

Combine this with the fact that the GOP is going to host a midterm convention; if people feel hopeful about the economy, it can definitely boost turnout!",2025-11-15 02:20:58+00:00,1796948479794692097,2,0,0,0,2,technology & ai,x,0.999194290547166,Highly Empathetic,joy,love,sadness
1989526100297269469,"FOOTBALL: Big plays, clutch defense sends Bridgewater-Raritan past Bayonne in North 2 Group 5 crown, the first sectional title in Panthers history #NJfootball @BRHSPantherFB @BRHSPanthers  https://t.co/ZXKvVVWptP",,820841299,1,0,1,0,2,politics,x,0.9769923542626202,Highly Empathetic,joy,sadness,anger
1989525908844417276,"https://t.co/FXy4QqOV2b

my @enilev🪔mom
Mr @BetaMoroney sir
ThX🌐#BOSCh #ecb #Pfizer #Chevron 
#usa #uk #europe #frenchtech 
#Technology #DiGitaLhealth #ai 
https://t.co/wyDcK8wES3  
🍁",,737142202481016832,1,0,1,0,2,technology & ai,x,0.9195560375228524,Highly Empathetic,joy,anger,sadness
1989525856214290615,"#BiharAssemblyElection2025 - The False Whiz: Prashant Kishor has failed to extend his constituency beyond the media hype, writes @Ullekh https://t.co/KApaOhBbw7 https://t.co/iboIJxVciJ",,62762183,1,0,1,0,2,technology & ai,x,0.010520093375816941,Cold / Hostile,anger,sadness,fear
1989519028998869499,Wait until the economy collapses. https://t.co/GGYDXnTNxu,2025-11-15 02:21:14+00:00,2947861414,1,0,0,0,1,technology & ai,x,0.5198275758884847,Warm / Supportive,joy,sadness,anger
1989519131012710857,@AaronGoodun @Kozzist Korean white supremacists make me think that maybe the north should've won that war.,2025-11-15 02:21:38+00:00,1945510004850855936,1,0,0,0,1,war & foreign policy,x,0.7367856800556183,Warm / Supportive,joy,anger,sadness
1989519232954949770,"@MimsCourtney Soccor, basketball, high school football, and even more. Busy time to be Arkansas’ best sports director. How do you keep up? I forgive you if you’re too busy to tell me.😃 https://t.co/vhnugZVgKZ",2025-11-15 02:22:03+00:00,2739638030,1,0,0,0,1,education,x,0.854228142183274,Highly Empathetic,joy,sadness,anger
1989518729881739489,"No. 5 Penn State fell to No. 2  Michigan 7-1 Friday night in a less than ideal return home⬇️
https://t.co/QohRxMWCZv",2025-11-15 02:20:03+00:00,1333989354189025281,1,0,0,0,1,other,x,0.9767383935395628,Highly Empathetic,joy,sadness,love
1989518768046018897,@GuntherEagleman The GOP infighting is far worse. Its like the Whites during the Russian Civil War just before the commies took over.,2025-11-15 02:20:12+00:00,1518557272854523904,1,0,0,0,1,war & foreign policy,x,0.002866604714654386,Cold / Hostile,anger,sadness,fear
1989519058677473346,@VoTristen @Dispropoganda The lie that North Korea started the war is literally the Gulf of Tonkin incident but successful,2025-11-15 02:21:21+00:00,1937001717825949696,1,0,0,0,1,war & foreign policy,x,0.9960640013450757,Highly Empathetic,joy,sadness,anger
1989518807438872936,"Empowering communities through science and innovation, the Department of Science and Technology (DOST) launched the National Science, Technology, and Innovation Week (NSTW) at Malolos Sports and Convention Center, New City Hall Compound in Malolos, Bulacan, on November 12... https://t.co/DtiA4vNDVb",2025-11-15 02:20:21+00:00,116954257,1,0,0,0,1,technology & ai,x,0.9958975212648511,Highly Empathetic,joy,love,sadness
1989518918642536474,"The group chats with my straight homeboys and my gay homeboys are so drastically different, LOL.

One chat is talking about sports betting, while the other is a BravoCon play x play. Honestly, if they need to put Bravo shows on Prize Picks.",2025-11-15 02:20:48+00:00,2346947384,1,0,0,0,1,technology & ai,x,0.8478553239256144,Highly Empathetic,joy,anger,love
1989518989027106874,@Chuck1one @FireThibodeau @TMal761 @TruePG718 @MindNy77 @MRNBA52403327 @DonaldP47082631 @queens_dude @Freekeith @eski225 @dorkasaurus_rex @Statspeg @PodKnicks @eepdllc @BrownsvilleNYK @dmel910 @SayMane901 @Woodshed_1914 @Not47Buddz @BigFreezie @MikeFromQns7 @ShannonTFortune @PastorCoach917 @0oty_Mac @stalling_e @dipjce @KillaDaMak @bmorelikestate @RaphaelDiaz @Knickanator_ @KeepTomThibs @William38874041 @Rick__War @Just4Knicks76 @net_steven @Knickstape2005 @superman5142 @215Angel_Smoove @CokeButterCheez @RTaylor2283 @acinformal @roseroalexandre @AngelBeingAngel @nyknicks @Knicks_PR @Giants @CoachDaboll @nyjets How many points does Mitch have,2025-11-15 02:21:05+00:00,1585285608699723783,0,1,0,0,1,war & foreign policy,x,0.9427378317341208,Highly Empathetic,joy,anger,sadness
1989518840552689953,"If depending on 401k pension its taking a dive, much like the economy. Except in trumps world price are climbing and he talks about saving Venezuela economy by buy thier beef,and building a BALLROOM LIKE WE NEEDED IT WTF MAGA",2025-11-15 02:20:29+00:00,1220335016,1,0,0,0,1,economics,x,0.6065536886453629,Warm / Supportive,joy,anger,sadness
1989518689612525695,Embedding journalists new policy by US military During invasion of Afghanistan US forces &amp; reporters worked completely separate Def Dept then decided to include reporters with military to give good coverage of #Iraq war https://t.co/TXAw4hQxIv,2025-11-15 02:19:53+00:00,575954382,0,1,0,0,1,war & foreign policy,x,0.0826683125924319,Cold / Hostile,anger,joy,sadness
1989518878444032443,@Netjet687476 Thanks OG. Love your sports combination!,2025-11-15 02:20:38+00:00,1810875986310828032,1,0,0,0,1,sports,x,0.9974095672369003,Highly Empathetic,joy,love,sadness
1989519108879118785,"@grok yeah and while I will admit russia has committed war crimes, ukraine has too and they are both responsible, but war crimes happen in virtually ever war. I truly think China, Russia, and Venezuela are lied about constantly by the media to be the bad guys",2025-11-15 02:21:33+00:00,1977176914801410048,0,1,0,0,1,war & foreign policy,x,0.002744156401604414,Cold / Hostile,anger,sadness,fear
1989519161043652646,"HALF: Forney 21, Naaman Forest 14

First-half stats, box score: https://t.co/PV6nnPjezE

#TXHSFB @Naaman_Football @FootballForney",2025-11-15 02:21:46+00:00,17294956,1,0,0,0,1,other,x,0.827463679946959,Highly Empathetic,joy,anger,sadness
1989518738236788964,Halls vs Lawrence County. Our best photos from TSSAA football playoffs https://t.co/5xY6Fuypua,2025-11-15 02:20:05+00:00,38580024,1,0,0,0,1,other,x,0.9904003432020545,Highly Empathetic,joy,sadness,love
1989518807077962182,"I feel like for all the build up of Dorothy leaking Eden's tech was setting up inherit to a showdown with the Ark during the third reclamation war. If not a showdown, then Inherit swooping in and being Saviors. Now I don't know what to make of it. Brightside Dorothy's finally",2025-11-15 02:20:21+00:00,786289266343092230,0,1,0,0,1,war & foreign policy,x,0.26088351011276245,Detached / Neutral,fear,sadness,joy
1989518920663867731,"i realised i should make a pinned

uhhhmmmm,,,,, hi

names jamie, jam for short if you prefer

i like a bunch of old technology also i do medicore at best art",2025-11-15 02:20:48+00:00,1976892119714615296,0,1,0,0,1,technology & ai,x,0.9080496947281063,Highly Empathetic,joy,anger,sadness
1989519031313862682,"@glasgow_Glen @MichaelRosenYes @typingduck @LaochDubholtach Free and subsidised off-peak public transport (students, 'elderly' etc) increases useage &amp; efficiency - which generally leads to more reliable infrastructure, higher frequency services. For every £1 spent on subsidised public transport, the local economy benefits by £2-4.",2025-11-15 02:21:15+00:00,84287095,0,0,1,0,1,economics,x,0.9962950684712268,Highly Empathetic,joy,sadness,love
1989519197400174612,@adamscochran He’s just gonna start a war instead,2025-11-15 02:21:54+00:00,14102215,1,0,0,0,1,war & foreign policy,x,0.02036969573237002,Cold / Hostile,anger,joy,fear
1989518663494283711,"Yet you still follow and support Putin, the guy who killed your leader for speaking out against the war in his last days. https://t.co/Riz91dOk5A",2025-11-15 02:19:47+00:00,1510790730830262281,1,0,0,0,1,war & foreign policy,x,0.008890123339369893,Cold / Hostile,sadness,anger,joy
1989519024825504157,@NikTek @SynthPotato People aren't mad at the technology they are mad  about the employees being crunched to make this technology,2025-11-15 02:21:13+00:00,978842378,1,0,0,0,1,technology & ai,x,0.0005808779678773135,Cold / Hostile,anger,fear,sadness
1989519037378990391,"@darab_farooqui Had Sarder Patel be the PM of India instead of vote chor, dictator Nehru in 1946&amp;1947,the history, geography,economy &amp; polity of India would be different?Those who voted for Pakistan &amp; direct action day Rioters would be in proper place,instead of preparation of another partition?",2025-11-15 02:21:16+00:00,357662896,0,0,1,0,1,politics,x,0.19276595581322908,Cold / Hostile,anger,joy,sadness
1989526389121544318,"🏈 End of 3rd Quarter 🏈

MSHSAA C2, D6 Championship

Summit Christian - 27
Carrollton - 14

@scoreboardguy @PrepsKC @810varsity @missouri_sports @varsityls @SpectrumNewsKC @PrepRedzoneMO @ShowMeMO_Sports",,57633134,0,0,1,0,1,business & corporate,x,0.9742743296083063,Highly Empathetic,joy,sadness,anger
1989518717693440273,"Islam was created by the Devil it is the evil side in revelations. You ask how Europe has been conquered Australia New Zealand, and parts of America are being overrun by this satanic group. It will not be a world war but a massive civil war due to the proliferation of Muslims https://t.co/DGN9X1nw9k",2025-11-15 02:20:00+00:00,1961948540927987713,1,0,0,0,1,war & foreign policy,x,0.009339134208858013,Cold / Hostile,anger,fear,sadness
1989519118685671721,"– not remembering that meeting. The past few years have been. . .  eventful."" A rueful smile, referring to the war and the whole thing with the Dafan Wens.

Had the help been offered towards him, he would've brushed it off. The nice gongzi has helped enough and he already  –",2025-11-15 02:21:36+00:00,1979504588329005056,0,1,0,0,1,war & foreign policy,x,0.013935144757851958,Cold / Hostile,sadness,anger,joy
1989519041694666960,"@DaxophoneSolo @CantEverDie Nothing said here involved politics. He offed someone who killed thousands, if not millions.",2025-11-15 02:21:17+00:00,1470355854,0,1,0,0,1,technology & ai,x,0.0024194882716983557,Cold / Hostile,anger,sadness,fear
1989518987051299041,"@TheGreatWall001 @_johnnymaga Her husband and her were rich from the construction industry before she went into politics. Rich people invest in the market. This has nothing to do with insider trading because if it did, there's much bigger fish to fry,",2025-11-15 02:21:04+00:00,1592676885045157889,1,0,0,0,1,other,x,0.9958112966269255,Highly Empathetic,joy,love,anger
1989518677788823575,"@global_chain @KimDotcom US global hegemony solidified post-World War II around 1945, with the establishment of institutions like the UN, IMF, and unchallenged military-economic dominance. That marks about 80 years so far. Reaching a 250-year benchmark would point to around 2195, leaving roughly 170",2025-11-15 02:19:50+00:00,1720665183188922368,1,0,0,0,1,war & foreign policy,x,0.9255578173324466,Highly Empathetic,joy,sadness,anger
1989518741655212185,@Andy_Villamarzo @RivalsHS @RustyMansell_ @RadiNabulsi @JeremyO_Johnson @LM_Sports_Media @SoGaFootball @HarrisonReno @JedMay_ @NwGaFootball @ChadSimmons_ Who’d they hire?,2025-11-15 02:20:06+00:00,375263857,0,1,0,0,1,media & journalism,x,0.01239320868626237,Cold / Hostile,anger,joy,sadness
1989518719773499641,"There is no dictator in europe, no fascist regime in the US. There is the living War God, and India should be with me also, their Gods have been. Taiwan is a country. Ukraine's Victory is non negotiable. I have not taken my full and rightful powers yet. Don't start what will fini",2025-11-15 02:20:00+00:00,193701006,0,1,0,0,1,war & foreign policy,x,0.5669951946474612,Warm / Supportive,joy,anger,sadness
1989518684042248587,"SOUTHCOM:

On Nov. 10, at the direction of ""Secretary of War"" Pete Hegseth, Joint Task Force Southern Spear conducted a lethal kinetic strike on a vessel operated by a Designated Terrorist Organization.

The vessel was trafficking narcotics in the Caribbean Sea and was struck https://t.co/uoKZc5pE6L",2025-11-15 02:19:52+00:00,2887360026,0,1,0,0,1,war & foreign policy,x,0.016651472076773643,Cold / Hostile,anger,fear,joy
1989518674617627123,"HALF: Lake Highlands 8, South Grand Prairie 7

First-half stats, box score: https://t.co/lIPBEJoaAw

#TXHSFB @LHHS_FOOTBALL  @SGPNation",2025-11-15 02:19:50+00:00,17294956,1,0,0,0,1,technology & ai,x,0.9074259242042899,Highly Empathetic,joy,anger,sadness
1989518803567542724,"@615vols @El_BlancoDiablo @tardfarts @RpsAgainstTrump Value isn't determined by agreeing with every opinion; it's in providing reasoned counterpoints grounded in scale and strategy. Dismissing the rename overlooks how ""Defense"" euphemism has justified perpetual engagements without accountability—shifting to ""War"" enforces discipline",2025-11-15 02:20:20+00:00,1720665183188922368,0,1,0,0,1,war & foreign policy,x,0.9645329592749476,Highly Empathetic,joy,anger,sadness
1989518811897499749,.@NatickAthletics swung with one of the Catholic Conference's best until the end in the Division 1 quarterfinals https://t.co/fty8OaT2ZA via @MetroWestSports,2025-11-15 02:20:22+00:00,96277737,0,0,1,0,1,sports,x,0.9602165687829256,Highly Empathetic,joy,anger,love
1989519212365185283,#SmackDown Me Personally it should been the Wyatt sicks vs MFT‘s in War games that had more storytelling then Sami but who cares right? it WWE,2025-11-15 02:21:58+00:00,974834885381840897,1,0,0,0,1,war & foreign policy,x,0.025693275965750217,Cold / Hostile,anger,joy,love
1989518877617770906,"🧬 3. Technology opens new universes.

Before microscope: [ ]  
After: 🦠🦠🦠🦠

Same with telescopes, X-rays, AI.

Your phone sees infrared.  
That’s a universe your eyes never had.

↓",2025-11-15 02:20:38+00:00,1979736724386234368,0,1,0,0,1,technology & ai,x,0.9194491421803832,Highly Empathetic,joy,anger,sadness
1989519032010293332,"@Terrilltf Europeans improved Canada. 

Native tribes engaged in warfare and slavery since they started finding each other l, and did nothing to build civilization. L

My ancestors forged a nation and saved your people from camping for a living with no technology. https://t.co/o30FufyIZn",2025-11-15 02:21:15+00:00,1833514885436854272,0,1,0,0,1,war & foreign policy,x,0.9366901703178883,Highly Empathetic,joy,sadness,anger
1989519141741400387,@Clint_Davey1 Awesome and yes War of the Ring should be next. Both great games.,2025-11-15 02:21:41+00:00,275852002,1,0,0,0,1,war & foreign policy,x,0.9987273069564253,Highly Empathetic,joy,sadness,love
1989518758407540990,@RepMTG MAGA civil war is wild,2025-11-15 02:20:10+00:00,1812283149935939584,0,0,0,1,1,war & foreign policy,x,0.23260302282869816,Cold / Hostile,anger,joy,fear
1989518768045695480,National ad poking fun at Florida Gators fans a shift in college sports marketing https://t.co/ZEXs1I7WKB,2025-11-15 02:20:12+00:00,14085040,1,0,0,0,1,education,x,0.656358091160655,Warm / Supportive,joy,anger,sadness
1989518677147095363,"Australia is crazy, wdym we lost a war to a bunch of emu's. F♡CKING EMU'S!",2025-11-15 02:19:50+00:00,1900692219943940096,1,0,0,0,1,war & foreign policy,x,0.007831546943634748,Cold / Hostile,anger,sadness,fear
1989526040427798863,@grok @bnsphrxyzzz @edipyuksel @PBDsPodcast That's only referring to war booty. You're satanic.,,1696702707887726592,0,1,0,0,1,war & foreign policy,x,0.007562508108094335,Cold / Hostile,anger,love,fear
1989526210981105911,"The world is at war, so I don't write birthday greeting in public place for most people these days, but turning 20 marks a milestone in your adulthood, so I'd like to offer my humble congratulations. 🌸 

Happy 20th birthday to you ✨️🎉🎂🐋",,1602166330249007104,0,1,0,0,1,war & foreign policy,x,0.9988684048876166,Highly Empathetic,joy,love,sadness
1989525846038589798,"The tea party was a passionate contingent of conservative True Believers that were so unshakeable they became a necessary coalition to cater to in right wing politics, eventually reshaping the entire party in their image.",,1419986960022712324,0,1,0,0,1,other,x,0.9907702505588531,Highly Empathetic,joy,love,anger
1989526176075792853,"Finish all war on this planete 
You win 
I gain too
Put it on NHL",,992247577453125632,1,0,0,0,1,war & foreign policy,x,0.666463565081358,Warm / Supportive,joy,anger,sadness
1989526217960169661,"$WBD bidding war for all or part company to begin NEXT WEEK 

Zaslav wants this wrapped up before end of December 👀🎄 https://t.co/4VjN4eRNUe",,164480472,1,0,0,0,1,war & foreign policy,x,0.8262683115899563,Highly Empathetic,joy,anger,love
1989526263313424479,"$BABA has China’s top level LLM AI models, only top Chinese companies like Alibaba can provide such technology. Serious measures are needed https://t.co/Czof3uXWxv",,1340659946413690880,1,0,0,0,1,technology & ai,x,0.8755968580953777,Highly Empathetic,joy,anger,sadness
1989526231851659366,"UN minister for climate bedwetting @Ed_Miliband   makes two 12,000 mile roundtrips by jet to COP-30.  

https://t.co/jebWocJLZA https://t.co/1ki2TOwu5H",,21150492,1,0,0,0,1,climate & environment,x,0.8436685712076724,Highly Empathetic,joy,anger,sadness
1989526222980956238,"@iArpitSpeaks British left because of 
Subhash Chandra Bose and indian national army and world war 2 situation 

Not some charkha...🤡",,1713044554377576448,1,0,0,0,1,war & foreign policy,x,0.005429640295915306,Cold / Hostile,anger,sadness,fear
1989525845497520571,@SenMcCormickPA Who remembers what the Revolutionary War was about?  And what would our forefathers say to us today — 250 years after they risked everything for our independence? https://t.co/hoqh6pgus3,,1968914155810775040,0,1,0,0,1,war & foreign policy,x,0.34674389380961657,Detached / Neutral,anger,joy,sadness
1989526215531602398,"After 1:

#Isles 1
#TusksUp 2

Your @Honda New York Islanders Intermission report is next on MSGSN and streaming on The Gotham Sports App!

@TriStateHonda | @NYIslanders",,1171147759019352064,0,1,0,0,1,technology & ai,x,0.9863997595384717,Highly Empathetic,joy,anger,sadness
1989525754892173357,Finally all dis war shit over https://t.co/aSFyeYR1a4,,1915561987054170112,1,0,0,0,1,war & foreign policy,x,0.7200259589590132,Warm / Supportive,joy,anger,sadness
1989526038771122658,"Analysis of Andrew Crockett Kyle III’s Exoskeleton-Neuralink Proposal
Andrew Crockett Kyle III (@Noxlet12), a retired biomedical engineer with a PhD in electrical/biomedical engineering, proposed an innovative integration of exoskeleton technology with Neuralink brain-computer https://t.co/Ozkc4z5Vn4",,1598559728669523969,0,1,0,0,1,technology & ai,x,0.5373976798728108,Warm / Supportive,joy,sadness,anger
1989526322368880653,The 180° in Detroit sports in the last 4 years has actually changed my life,,1347937141997887499,1,0,0,0,1,sports,x,0.9275877324398607,Highly Empathetic,joy,anger,sadness
1989526199568368033,"@ManOfFaith001 @Cory_Hays407 It's very likely that a member of the babyface WAR GAMES team will cost Bronson. 

Wishful thinking? Sure. 
But anything is possible.",,25998595,0,1,0,0,1,war & foreign policy,x,0.990901910176035,Highly Empathetic,joy,sadness,anger
1989525815088799746,"When politics &gt; religion. 

So much for being guided by the tHoly Spirit. https://t.co/VFrZABMdrw",,1104166043180662784,1,0,0,0,1,religion & values,x,0.9935469189658761,Highly Empathetic,joy,love,anger
1989525827025809742,@CSmoove_Sports Lakers have so far. I’ll believe it when the all pull their starters lol,,1540588523287363585,1,0,0,0,1,sports,x,0.9983003909001127,Highly Empathetic,joy,surprise,love
1989525839902589354,"“Rahul Gandhi isn’t just a politician he’s standing against the RSS’s violent agenda to protect India’s democracy and pluralistic society.”
#Breaking #Trending #Viral #India #Democracy #SecularIndia #Politics #Alert #StayWoke #SocialJustice #NewsUpdate #IndiaNews https://t.co/Nz3DZpxDXo",,1936734759436374016,0,0,0,1,1,technology & ai,x,0.7697571450844407,Highly Empathetic,joy,anger,sadness
1989526207746945193,"@CallahanAutoCo I would rather eat poop on toast and support Jed Bush, or any Bush. They are all neocon war whores.",,1679688185117376513,1,0,0,0,1,war & foreign policy,x,0.9877461642026901,Highly Empathetic,joy,love,sadness
1989526266622460353,"@dave43law @grok previously you considered GB news a right wing channel that was not impartial like the bbc. What date and what changes and content made you change this opinion?

After all GB news is a right wing channel that is bias to right wing politics. Do you agree?",,1502040012854112262,0,1,0,0,1,other,x,0.7830588947981596,Highly Empathetic,joy,anger,love
1989519223815582049,Big jim in war games…….CALLED IT #SmackDown other side gon grab Drew,2025-11-15 02:22:01+00:00,1180157364621758464,1,0,0,0,1,war & foreign policy,x,0.0023767726961523294,Cold / Hostile,anger,fear,love
1989525968151798007,@Tifaloviee @twilightocarina It’s funny how it ain’t even a ship war. It’s clotis enjoying the canon story and CAs being so horrible at coping they wanna instigate and slander every single time lol,,1190481631041200128,1,0,0,0,1,war & foreign policy,x,0.026110220700502396,Cold / Hostile,surprise,anger,joy
